date,store_id,sku_id,category,forecast_demand
2026-02-26,ST005,SKU0060,GROCERY,9.466666666666667
2026-02-27,ST005,SKU0060,GROCERY,9.838709677419354
2026-01-31,ST005,SKU0061,DAIRY,7.2
2026-02-01,ST005,SKU0061,DAIRY,8.966666666666667
2026-02-02,ST005,SKU0061,DAIRY,7.5
2026-02-03,ST005,SKU0061,DAIRY,8.1
2026-02-04,ST005,SKU0061,DAIRY,7.133333333333334
2026-02-05,ST005,SKU0061,DAIRY,8.6
2026-02-06,ST005,SKU0061,DAIRY,9.125
2026-02-07,ST005,SKU0061,DAIRY,7.2
2026-02-08,ST005,SKU0061,DAIRY,8.966666666666667
2026-02-09,ST005,SKU0061,DAIRY,7.5
2026-02-10,ST005,SKU0061,DAIRY,8.1
2026-02-11,ST005,SKU0061,DAIRY,7.133333333333334
2026-02-12,ST005,SKU0061,DAIRY,8.6
2026-02-13,ST005,SKU0061,DAIRY,9.125
2026-02-14,ST005,SKU0061,DAIRY,7.2
2026-02-15,ST005,SKU0061,DAIRY,8.966666666666667
2026-02-16,ST005,SKU0061,DAIRY,7.5
2026-02-17,ST005,SKU0061,DAIRY,8.1
2026-02-18,ST005,SKU0061,DAIRY,7.133333333333334
2026-02-19,ST005,SKU0061,DAIRY,8.6
2026-02-20,ST005,SKU0061,DAIRY,9.125
2026-02-21,ST005,SKU0061,DAIRY,7.2
2026-02-22,ST005,SKU0061,DAIRY,8.966666666666667
2026-02-23,ST005,SKU0061,DAIRY,7.5
2026-02-24,ST005,SKU0061,DAIRY,8.1
2026-02-25,ST005,SKU0061,DAIRY,7.133333333333334
2026-02-26,ST005,SKU0061,DAIRY,8.6
2026-02-27,ST005,SKU0061,DAIRY,9.125
2026-01-31,ST005,SKU0062,GROCERY,9.4
2026-02-01,ST005,SKU0062,GROCERY,12.258064516129032
2026-02-02,ST005,SKU0062,GROCERY,10.133333333333333
2026-02-03,ST005,SKU0062,GROCERY,7.833333333333333
2026-02-04,ST005,SKU0062,GROCERY,9.133333333333333
2026-02-05,ST005,SKU0062,GROCERY,10.193548387096774
2026-02-06,ST005,SKU0062,GROCERY,10.451612903225806
2026-02-07,ST005,SKU0062,GROCERY,9.4
2026-02-08,ST005,SKU0062,GROCERY,12.258064516129032
2026-02-09,ST005,SKU0062,GROCERY,10.133333333333333
2026-02-10,ST005,SKU0062,GROCERY,7.833333333333333
2026-02-11,ST005,SKU0062,GROCERY,9.133333333333333
2026-02-12,ST005,SKU0062,GROCERY,10.193548387096774
2026-02-13,ST005,SKU0062,GROCERY,10.451612903225806
2026-02-14,ST005,SKU0062,GROCERY,9.4
2026-02-15,ST005,SKU0062,GROCERY,12.258064516129032
2026-02-16,ST005,SKU0062,GROCERY,10.133333333333333
2026-02-17,ST005,SKU0062,GROCERY,7.833333333333333
2026-02-18,ST005,SKU0062,GROCERY,9.133333333333333
2026-02-19,ST005,SKU0062,GROCERY,10.193548387096774
2026-02-20,ST005,SKU0062,GROCERY,10.451612903225806
2026-02-21,ST005,SKU0062,GROCERY,9.4
2026-02-22,ST005,SKU0062,GROCERY,12.258064516129032
2026-02-23,ST005,SKU0062,GROCERY,10.133333333333333
2026-02-24,ST005,SKU0062,GROCERY,7.833333333333333
2026-02-25,ST005,SKU0062,GROCERY,9.133333333333333
2026-02-26,ST005,SKU0062,GROCERY,10.193548387096774
2026-02-27,ST005,SKU0062,GROCERY,10.451612903225806
2026-01-31,ST005,SKU0063,PERSONALCARE,3.066666666666667
2026-02-01,ST005,SKU0063,PERSONALCARE,2.8333333333333335
2026-02-02,ST005,SKU0063,PERSONALCARE,2.533333333333333
2026-02-03,ST005,SKU0063,PERSONALCARE,2.3333333333333335
2026-02-04,ST005,SKU0063,PERSONALCARE,2.8
2026-02-05,ST005,SKU0063,PERSONALCARE,3.433333333333333
2026-02-06,ST005,SKU0063,PERSONALCARE,3.4838709677419355
2026-02-07,ST005,SKU0063,PERSONALCARE,3.066666666666667
2026-02-08,ST005,SKU0063,PERSONALCARE,2.8333333333333335
2026-02-09,ST005,SKU0063,PERSONALCARE,2.533333333333333
2026-02-10,ST005,SKU0063,PERSONALCARE,2.3333333333333335
2026-02-11,ST005,SKU0063,PERSONALCARE,2.8
2026-02-12,ST005,SKU0063,PERSONALCARE,3.433333333333333
2026-02-13,ST005,SKU0063,PERSONALCARE,3.4838709677419355
2026-02-14,ST005,SKU0063,PERSONALCARE,3.066666666666667
2026-02-15,ST005,SKU0063,PERSONALCARE,2.8333333333333335
2026-02-16,ST005,SKU0063,PERSONALCARE,2.533333333333333
2026-02-17,ST005,SKU0063,PERSONALCARE,2.3333333333333335
2026-02-18,ST005,SKU0063,PERSONALCARE,2.8
2026-02-19,ST005,SKU0063,PERSONALCARE,3.433333333333333
2026-02-20,ST005,SKU0063,PERSONALCARE,3.4838709677419355
2026-02-21,ST005,SKU0063,PERSONALCARE,3.066666666666667
2026-02-22,ST005,SKU0063,PERSONALCARE,2.8333333333333335
2026-02-23,ST005,SKU0063,PERSONALCARE,2.533333333333333
2026-02-24,ST005,SKU0063,PERSONALCARE,2.3333333333333335
2026-02-25,ST005,SKU0063,PERSONALCARE,2.8
2026-02-26,ST005,SKU0063,PERSONALCARE,3.433333333333333
2026-02-27,ST005,SKU0063,PERSONALCARE,3.4838709677419355
2026-01-31,ST005,SKU0064,PERSONALCARE,4.333333333333333
2026-02-01,ST005,SKU0064,PERSONALCARE,3.066666666666667
2026-02-02,ST005,SKU0064,PERSONALCARE,2.6666666666666665
2026-02-03,ST005,SKU0064,PERSONALCARE,2.933333333333333
2026-02-04,ST005,SKU0064,PERSONALCARE,3.4
2026-02-05,ST005,SKU0064,PERSONALCARE,2.533333333333333
2026-02-06,ST005,SKU0064,PERSONALCARE,3.225806451612903
2026-02-07,ST005,SKU0064,PERSONALCARE,4.333333333333333
2026-02-08,ST005,SKU0064,PERSONALCARE,3.066666666666667
2026-02-09,ST005,SKU0064,PERSONALCARE,2.6666666666666665
2026-02-10,ST005,SKU0064,PERSONALCARE,2.933333333333333
2026-02-11,ST005,SKU0064,PERSONALCARE,3.4
2026-02-12,ST005,SKU0064,PERSONALCARE,2.533333333333333
2026-02-13,ST005,SKU0064,PERSONALCARE,3.225806451612903
2026-02-14,ST005,SKU0064,PERSONALCARE,4.333333333333333
2026-02-15,ST005,SKU0064,PERSONALCARE,3.066666666666667
2026-02-16,ST005,SKU0064,PERSONALCARE,2.6666666666666665
2026-02-17,ST005,SKU0064,PERSONALCARE,2.933333333333333
2026-02-18,ST005,SKU0064,PERSONALCARE,3.4
2026-02-19,ST005,SKU0064,PERSONALCARE,2.533333333333333
2026-02-20,ST005,SKU0064,PERSONALCARE,3.225806451612903
2026-02-21,ST005,SKU0064,PERSONALCARE,4.333333333333333
2026-02-22,ST005,SKU0064,PERSONALCARE,3.066666666666667
2026-02-23,ST005,SKU0064,PERSONALCARE,2.6666666666666665
2026-02-24,ST005,SKU0064,PERSONALCARE,2.933333333333333
2026-02-25,ST005,SKU0064,PERSONALCARE,3.4
2026-02-26,ST005,SKU0064,PERSONALCARE,2.533333333333333
2026-02-27,ST005,SKU0064,PERSONALCARE,3.225806451612903
2026-01-31,ST005,SKU0065,PERSONALCARE,2.7333333333333334
2026-02-01,ST005,SKU0065,PERSONALCARE,3.0
2026-02-02,ST005,SKU0065,PERSONALCARE,2.533333333333333
2026-02-03,ST005,SKU0065,PERSONALCARE,3.3333333333333335
2026-02-04,ST005,SKU0065,PERSONALCARE,3.7
2026-02-05,ST005,SKU0065,PERSONALCARE,2.3333333333333335
2026-02-06,ST005,SKU0065,PERSONALCARE,2.4838709677419355
2026-02-07,ST005,SKU0065,PERSONALCARE,2.7333333333333334
2026-02-08,ST005,SKU0065,PERSONALCARE,3.0
2026-02-09,ST005,SKU0065,PERSONALCARE,2.533333333333333
2026-02-10,ST005,SKU0065,PERSONALCARE,3.3333333333333335
2026-02-11,ST005,SKU0065,PERSONALCARE,3.7
2026-02-12,ST005,SKU0065,PERSONALCARE,2.3333333333333335
2026-02-13,ST005,SKU0065,PERSONALCARE,2.4838709677419355
2026-02-14,ST005,SKU0065,PERSONALCARE,2.7333333333333334
2026-02-15,ST005,SKU0065,PERSONALCARE,3.0
2026-02-16,ST005,SKU0065,PERSONALCARE,2.533333333333333
2026-02-17,ST005,SKU0065,PERSONALCARE,3.3333333333333335
2026-02-18,ST005,SKU0065,PERSONALCARE,3.7
2026-02-19,ST005,SKU0065,PERSONALCARE,2.3333333333333335
2026-02-20,ST005,SKU0065,PERSONALCARE,2.4838709677419355
2026-02-21,ST005,SKU0065,PERSONALCARE,2.7333333333333334
2026-02-22,ST005,SKU0065,PERSONALCARE,3.0
2026-02-23,ST005,SKU0065,PERSONALCARE,2.533333333333333
2026-02-24,ST005,SKU0065,PERSONALCARE,3.3333333333333335
2026-02-25,ST005,SKU0065,PERSONALCARE,3.7
2026-02-26,ST005,SKU0065,PERSONALCARE,2.3333333333333335
2026-02-27,ST005,SKU0065,PERSONALCARE,2.4838709677419355
2026-01-31,ST005,SKU0066,SNACKS,7.533333333333333
2026-02-01,ST005,SKU0066,SNACKS,7.233333333333333
2026-02-02,ST005,SKU0066,SNACKS,5.366666666666666
2026-02-03,ST005,SKU0066,SNACKS,5.9
2026-02-04,ST005,SKU0066,SNACKS,5.466666666666667
2026-02-05,ST005,SKU0066,SNACKS,6.233333333333333
2026-02-06,ST005,SKU0066,SNACKS,5.258064516129032
2026-02-07,ST005,SKU0066,SNACKS,7.533333333333333
2026-02-08,ST005,SKU0066,SNACKS,7.233333333333333
2026-02-09,ST005,SKU0066,SNACKS,5.366666666666666
2026-02-10,ST005,SKU0066,SNACKS,5.9
2026-02-11,ST005,SKU0066,SNACKS,5.466666666666667
2026-02-12,ST005,SKU0066,SNACKS,6.233333333333333
2026-02-13,ST005,SKU0066,SNACKS,5.258064516129032
2026-02-14,ST005,SKU0066,SNACKS,7.533333333333333
2026-02-15,ST005,SKU0066,SNACKS,7.233333333333333
2026-02-16,ST005,SKU0066,SNACKS,5.366666666666666
2026-02-17,ST005,SKU0066,SNACKS,5.9
2026-02-18,ST005,SKU0066,SNACKS,5.466666666666667
2026-02-19,ST005,SKU0066,SNACKS,6.233333333333333
2026-02-20,ST005,SKU0066,SNACKS,5.258064516129032
2026-02-21,ST005,SKU0066,SNACKS,7.533333333333333
2026-02-22,ST005,SKU0066,SNACKS,7.233333333333333
2026-02-23,ST005,SKU0066,SNACKS,5.366666666666666
2026-02-24,ST005,SKU0066,SNACKS,5.9
2026-02-25,ST005,SKU0066,SNACKS,5.466666666666667
2026-02-26,ST005,SKU0066,SNACKS,6.233333333333333
2026-02-27,ST005,SKU0066,SNACKS,5.258064516129032
2026-01-31,ST005,SKU0067,BEVERAGES,6.233333333333333
2026-02-01,ST005,SKU0067,BEVERAGES,5.633333333333334
2026-02-02,ST005,SKU0067,BEVERAGES,4.466666666666667
2026-02-03,ST005,SKU0067,BEVERAGES,5.225806451612903
2026-02-04,ST005,SKU0067,BEVERAGES,4.733333333333333
2026-02-05,ST005,SKU0067,BEVERAGES,4.866666666666666
2026-02-06,ST005,SKU0067,BEVERAGES,5.67741935483871
2026-02-07,ST005,SKU0067,BEVERAGES,6.233333333333333
2026-02-08,ST005,SKU0067,BEVERAGES,5.633333333333334
2026-02-09,ST005,SKU0067,BEVERAGES,4.466666666666667
2026-02-10,ST005,SKU0067,BEVERAGES,5.225806451612903
2026-02-11,ST005,SKU0067,BEVERAGES,4.733333333333333
2026-02-12,ST005,SKU0067,BEVERAGES,4.866666666666666
2026-02-13,ST005,SKU0067,BEVERAGES,5.67741935483871
2026-02-14,ST005,SKU0067,BEVERAGES,6.233333333333333
2026-02-15,ST005,SKU0067,BEVERAGES,5.633333333333334
2026-02-16,ST005,SKU0067,BEVERAGES,4.466666666666667
2026-02-17,ST005,SKU0067,BEVERAGES,5.225806451612903
2026-02-18,ST005,SKU0067,BEVERAGES,4.733333333333333
2026-02-19,ST005,SKU0067,BEVERAGES,4.866666666666666
2026-02-20,ST005,SKU0067,BEVERAGES,5.67741935483871
2026-02-21,ST005,SKU0067,BEVERAGES,6.233333333333333
2026-02-22,ST005,SKU0067,BEVERAGES,5.633333333333334
2026-02-23,ST005,SKU0067,BEVERAGES,4.466666666666667
2026-02-24,ST005,SKU0067,BEVERAGES,5.225806451612903
2026-02-25,ST005,SKU0067,BEVERAGES,4.733333333333333
2026-02-26,ST005,SKU0067,BEVERAGES,4.866666666666666
2026-02-27,ST005,SKU0067,BEVERAGES,5.67741935483871
2026-01-31,ST005,SKU0068,SNACKS,5.966666666666667
2026-02-01,ST005,SKU0068,SNACKS,8.533333333333333
2026-02-02,ST005,SKU0068,SNACKS,5.4
2026-02-03,ST005,SKU0068,SNACKS,5.7
2026-02-04,ST005,SKU0068,SNACKS,5.533333333333333
2026-02-05,ST005,SKU0068,SNACKS,5.2
2026-02-06,ST005,SKU0068,SNACKS,5.67741935483871
2026-02-07,ST005,SKU0068,SNACKS,5.966666666666667
2026-02-08,ST005,SKU0068,SNACKS,8.533333333333333
2026-02-09,ST005,SKU0068,SNACKS,5.4
2026-02-10,ST005,SKU0068,SNACKS,5.7
2026-02-11,ST005,SKU0068,SNACKS,5.533333333333333
2026-02-12,ST005,SKU0068,SNACKS,5.2
2026-02-13,ST005,SKU0068,SNACKS,5.67741935483871
2026-02-14,ST005,SKU0068,SNACKS,5.966666666666667
2026-02-15,ST005,SKU0068,SNACKS,8.533333333333333
2026-02-16,ST005,SKU0068,SNACKS,5.4
2026-02-17,ST005,SKU0068,SNACKS,5.7
2026-02-18,ST005,SKU0068,SNACKS,5.533333333333333
2026-02-19,ST005,SKU0068,SNACKS,5.2
2026-02-20,ST005,SKU0068,SNACKS,5.67741935483871
2026-02-21,ST005,SKU0068,SNACKS,5.966666666666667
2026-02-22,ST005,SKU0068,SNACKS,8.533333333333333
2026-02-23,ST005,SKU0068,SNACKS,5.4
2026-02-24,ST005,SKU0068,SNACKS,5.7
2026-02-25,ST005,SKU0068,SNACKS,5.533333333333333
2026-02-26,ST005,SKU0068,SNACKS,5.2
2026-02-27,ST005,SKU0068,SNACKS,5.67741935483871
2026-01-31,ST005,SKU0069,GROCERY,11.9
2026-02-01,ST005,SKU0069,GROCERY,12.5
2026-02-02,ST005,SKU0069,GROCERY,9.333333333333334
2026-02-03,ST005,SKU0069,GROCERY,9.193548387096774
2026-02-04,ST005,SKU0069,GROCERY,9.033333333333333
2026-02-05,ST005,SKU0069,GROCERY,10.67741935483871
2026-02-06,ST005,SKU0069,GROCERY,8.483870967741936
2026-02-07,ST005,SKU0069,GROCERY,11.9
2026-02-08,ST005,SKU0069,GROCERY,12.5
2026-02-09,ST005,SKU0069,GROCERY,9.333333333333334
2026-02-10,ST005,SKU0069,GROCERY,9.193548387096774
2026-02-11,ST005,SKU0069,GROCERY,9.033333333333333
2026-02-12,ST005,SKU0069,GROCERY,10.67741935483871
2026-02-13,ST005,SKU0069,GROCERY,8.483870967741936
2026-02-14,ST005,SKU0069,GROCERY,11.9
2026-02-15,ST005,SKU0069,GROCERY,12.5
2026-02-16,ST005,SKU0069,GROCERY,9.333333333333334
2026-02-17,ST005,SKU0069,GROCERY,9.193548387096774
2026-02-18,ST005,SKU0069,GROCERY,9.033333333333333
2026-02-19,ST005,SKU0069,GROCERY,10.67741935483871
2026-02-20,ST005,SKU0069,GROCERY,8.483870967741936
2026-02-21,ST005,SKU0069,GROCERY,11.9
2026-02-22,ST005,SKU0069,GROCERY,12.5
2026-02-23,ST005,SKU0069,GROCERY,9.333333333333334
2026-02-24,ST005,SKU0069,GROCERY,9.193548387096774
2026-02-25,ST005,SKU0069,GROCERY,9.033333333333333
2026-02-26,ST005,SKU0069,GROCERY,10.67741935483871
2026-02-27,ST005,SKU0069,GROCERY,8.483870967741936
2026-01-31,ST005,SKU0070,PERSONALCARE,2.870967741935484
2026-02-01,ST005,SKU0070,PERSONALCARE,3.533333333333333
2026-02-02,ST005,SKU0070,PERSONALCARE,2.8333333333333335
2026-02-03,ST005,SKU0070,PERSONALCARE,2.0
2026-02-04,ST005,SKU0070,PERSONALCARE,2.7333333333333334
2026-02-05,ST005,SKU0070,PERSONALCARE,2.7666666666666666
2026-02-06,ST005,SKU0070,PERSONALCARE,3.193548387096774
2026-02-07,ST005,SKU0070,PERSONALCARE,2.870967741935484
2026-02-08,ST005,SKU0070,PERSONALCARE,3.533333333333333
2026-02-09,ST005,SKU0070,PERSONALCARE,2.8333333333333335
2026-02-10,ST005,SKU0070,PERSONALCARE,2.0
2026-02-11,ST005,SKU0070,PERSONALCARE,2.7333333333333334
2026-02-12,ST005,SKU0070,PERSONALCARE,2.7666666666666666
2026-02-13,ST005,SKU0070,PERSONALCARE,3.193548387096774
2026-02-14,ST005,SKU0070,PERSONALCARE,2.870967741935484
2026-02-15,ST005,SKU0070,PERSONALCARE,3.533333333333333
2026-02-16,ST005,SKU0070,PERSONALCARE,2.8333333333333335
2026-02-17,ST005,SKU0070,PERSONALCARE,2.0
2026-02-18,ST005,SKU0070,PERSONALCARE,2.7333333333333334
2026-02-19,ST005,SKU0070,PERSONALCARE,2.7666666666666666
2026-02-20,ST005,SKU0070,PERSONALCARE,3.193548387096774
2026-02-21,ST005,SKU0070,PERSONALCARE,2.870967741935484
2026-02-22,ST005,SKU0070,PERSONALCARE,3.533333333333333
2026-02-23,ST005,SKU0070,PERSONALCARE,2.8333333333333335
2026-02-24,ST005,SKU0070,PERSONALCARE,2.0
2026-02-25,ST005,SKU0070,PERSONALCARE,2.7333333333333334
2026-02-26,ST005,SKU0070,PERSONALCARE,2.7666666666666666
2026-02-27,ST005,SKU0070,PERSONALCARE,3.193548387096774
2026-01-31,ST005,SKU0071,GROCERY,10.066666666666666
2026-02-01,ST005,SKU0071,GROCERY,11.3
2026-02-02,ST005,SKU0071,GROCERY,11.266666666666667
2026-02-03,ST005,SKU0071,GROCERY,12.225806451612904
2026-02-04,ST005,SKU0071,GROCERY,10.133333333333333
2026-02-05,ST005,SKU0071,GROCERY,9.933333333333334
2026-02-06,ST005,SKU0071,GROCERY,9.935483870967742
2026-02-07,ST005,SKU0071,GROCERY,10.066666666666666
2026-02-08,ST005,SKU0071,GROCERY,11.3
2026-02-09,ST005,SKU0071,GROCERY,11.266666666666667
2026-02-10,ST005,SKU0071,GROCERY,12.225806451612904
2026-02-11,ST005,SKU0071,GROCERY,10.133333333333333
2026-02-12,ST005,SKU0071,GROCERY,9.933333333333334
2026-02-13,ST005,SKU0071,GROCERY,9.935483870967742
2026-02-14,ST005,SKU0071,GROCERY,10.066666666666666
2026-02-15,ST005,SKU0071,GROCERY,11.3
2026-02-16,ST005,SKU0071,GROCERY,11.266666666666667
2026-02-17,ST005,SKU0071,GROCERY,12.225806451612904
2026-02-18,ST005,SKU0071,GROCERY,10.133333333333333
2026-02-19,ST005,SKU0071,GROCERY,9.933333333333334
2026-02-20,ST005,SKU0071,GROCERY,9.935483870967742
2026-02-21,ST005,SKU0071,GROCERY,10.066666666666666
2026-02-22,ST005,SKU0071,GROCERY,11.3
2026-02-23,ST005,SKU0071,GROCERY,11.266666666666667
2026-02-24,ST005,SKU0071,GROCERY,12.225806451612904
2026-02-25,ST005,SKU0071,GROCERY,10.133333333333333
2026-02-26,ST005,SKU0071,GROCERY,9.933333333333334
2026-02-27,ST005,SKU0071,GROCERY,9.935483870967742
2026-01-31,ST005,SKU0072,SNACKS,6.3
2026-02-01,ST005,SKU0072,SNACKS,7.566666666666666
2026-02-02,ST005,SKU0072,SNACKS,7.366666666666666
2026-02-03,ST005,SKU0072,SNACKS,5.2
2026-02-04,ST005,SKU0072,SNACKS,6.67741935483871
2026-02-05,ST005,SKU0072,SNACKS,7.233333333333333
2026-02-06,ST005,SKU0072,SNACKS,5.935483870967742
2026-02-07,ST005,SKU0072,SNACKS,6.3
2026-02-08,ST005,SKU0072,SNACKS,7.566666666666666
2026-02-09,ST005,SKU0072,SNACKS,7.366666666666666
2026-02-10,ST005,SKU0072,SNACKS,5.2
2026-02-11,ST005,SKU0072,SNACKS,6.67741935483871
2026-02-12,ST005,SKU0072,SNACKS,7.233333333333333
2026-02-13,ST005,SKU0072,SNACKS,5.935483870967742
2026-02-14,ST005,SKU0072,SNACKS,6.3
2026-02-15,ST005,SKU0072,SNACKS,7.566666666666666
2026-02-16,ST005,SKU0072,SNACKS,7.366666666666666
2026-02-17,ST005,SKU0072,SNACKS,5.2
2026-02-18,ST005,SKU0072,SNACKS,6.67741935483871
2026-02-19,ST005,SKU0072,SNACKS,7.233333333333333
2026-02-20,ST005,SKU0072,SNACKS,5.935483870967742
2026-02-21,ST005,SKU0072,SNACKS,6.3
2026-02-22,ST005,SKU0072,SNACKS,7.566666666666666
2026-02-23,ST005,SKU0072,SNACKS,7.366666666666666
2026-02-24,ST005,SKU0072,SNACKS,5.2
2026-02-25,ST005,SKU0072,SNACKS,6.67741935483871
2026-02-26,ST005,SKU0072,SNACKS,7.233333333333333
2026-02-27,ST005,SKU0072,SNACKS,5.935483870967742
2026-01-31,ST005,SKU0073,DAIRY,8.566666666666666
2026-02-01,ST005,SKU0073,DAIRY,8.033333333333333
2026-02-02,ST005,SKU0073,DAIRY,7.033333333333333
2026-02-03,ST005,SKU0073,DAIRY,6.666666666666667
2026-02-04,ST005,SKU0073,DAIRY,6.2
2026-02-05,ST005,SKU0073,DAIRY,7.466666666666667
2026-02-06,ST005,SKU0073,DAIRY,8.580645161290322
2026-02-07,ST005,SKU0073,DAIRY,8.566666666666666
2026-02-08,ST005,SKU0073,DAIRY,8.033333333333333
2026-02-09,ST005,SKU0073,DAIRY,7.033333333333333
2026-02-10,ST005,SKU0073,DAIRY,6.666666666666667
2026-02-11,ST005,SKU0073,DAIRY,6.2
2026-02-12,ST005,SKU0073,DAIRY,7.466666666666667
2026-02-13,ST005,SKU0073,DAIRY,8.580645161290322
2026-02-14,ST005,SKU0073,DAIRY,8.566666666666666
2026-02-15,ST005,SKU0073,DAIRY,8.033333333333333
2026-02-16,ST005,SKU0073,DAIRY,7.033333333333333
2026-02-17,ST005,SKU0073,DAIRY,6.666666666666667
2026-02-18,ST005,SKU0073,DAIRY,6.2
2026-02-19,ST005,SKU0073,DAIRY,7.466666666666667
2026-02-20,ST005,SKU0073,DAIRY,8.580645161290322
2026-02-21,ST005,SKU0073,DAIRY,8.566666666666666
2026-02-22,ST005,SKU0073,DAIRY,8.033333333333333
2026-02-23,ST005,SKU0073,DAIRY,7.033333333333333
2026-02-24,ST005,SKU0073,DAIRY,6.666666666666667
2026-02-25,ST005,SKU0073,DAIRY,6.2
2026-02-26,ST005,SKU0073,DAIRY,7.466666666666667
2026-02-27,ST005,SKU0073,DAIRY,8.580645161290322
2026-01-31,ST005,SKU0074,GROCERY,11.566666666666666
2026-02-01,ST005,SKU0074,GROCERY,11.466666666666667
2026-02-02,ST005,SKU0074,GROCERY,10.3
2026-02-03,ST005,SKU0074,GROCERY,7.9
2026-02-04,ST005,SKU0074,GROCERY,9.533333333333333
2026-02-05,ST005,SKU0074,GROCERY,10.033333333333333
2026-02-06,ST005,SKU0074,GROCERY,8.193548387096774
2026-02-07,ST005,SKU0074,GROCERY,11.566666666666666
2026-02-08,ST005,SKU0074,GROCERY,11.466666666666667
2026-02-09,ST005,SKU0074,GROCERY,10.3
2026-02-10,ST005,SKU0074,GROCERY,7.9
2026-02-11,ST005,SKU0074,GROCERY,9.533333333333333
2026-02-12,ST005,SKU0074,GROCERY,10.033333333333333
2026-02-13,ST005,SKU0074,GROCERY,8.193548387096774
2026-02-14,ST005,SKU0074,GROCERY,11.566666666666666
2026-02-15,ST005,SKU0074,GROCERY,11.466666666666667
2026-02-16,ST005,SKU0074,GROCERY,10.3
2026-02-17,ST005,SKU0074,GROCERY,7.9
2026-02-18,ST005,SKU0074,GROCERY,9.533333333333333
2026-02-19,ST005,SKU0074,GROCERY,10.033333333333333
2026-02-20,ST005,SKU0074,GROCERY,8.193548387096774
2026-02-21,ST005,SKU0074,GROCERY,11.566666666666666
2026-02-22,ST005,SKU0074,GROCERY,11.466666666666667
2026-02-23,ST005,SKU0074,GROCERY,10.3
2026-02-24,ST005,SKU0074,GROCERY,7.9
2026-02-25,ST005,SKU0074,GROCERY,9.533333333333333
2026-02-26,ST005,SKU0074,GROCERY,10.033333333333333
2026-02-27,ST005,SKU0074,GROCERY,8.193548387096774
2026-01-31,ST005,SKU0075,SNACKS,5.7
2026-02-01,ST005,SKU0075,SNACKS,6.266666666666667
2026-02-02,ST005,SKU0075,SNACKS,6.3
2026-02-03,ST005,SKU0075,SNACKS,7.166666666666667
2026-02-04,ST005,SKU0075,SNACKS,6.466666666666667
2026-02-05,ST005,SKU0075,SNACKS,6.1
2026-02-06,ST005,SKU0075,SNACKS,7.0
2026-02-07,ST005,SKU0075,SNACKS,5.7
2026-02-08,ST005,SKU0075,SNACKS,6.266666666666667
2026-02-09,ST005,SKU0075,SNACKS,6.3
2026-02-10,ST005,SKU0075,SNACKS,7.166666666666667
2026-02-11,ST005,SKU0075,SNACKS,6.466666666666667
2026-02-12,ST005,SKU0075,SNACKS,6.1
2026-02-13,ST005,SKU0075,SNACKS,7.0
2026-02-14,ST005,SKU0075,SNACKS,5.7
2026-02-15,ST005,SKU0075,SNACKS,6.266666666666667
2026-02-16,ST005,SKU0075,SNACKS,6.3
2026-02-17,ST005,SKU0075,SNACKS,7.166666666666667
2026-02-18,ST005,SKU0075,SNACKS,6.466666666666667
2026-02-19,ST005,SKU0075,SNACKS,6.1
2026-02-20,ST005,SKU0075,SNACKS,7.0
2026-02-21,ST005,SKU0075,SNACKS,5.7
2026-02-22,ST005,SKU0075,SNACKS,6.266666666666667
2026-02-23,ST005,SKU0075,SNACKS,6.3
2026-02-24,ST005,SKU0075,SNACKS,7.166666666666667
2026-02-25,ST005,SKU0075,SNACKS,6.466666666666667
2026-02-26,ST005,SKU0075,SNACKS,6.1
2026-02-27,ST005,SKU0075,SNACKS,7.0
2026-01-31,ST005,SKU0076,HOMECARE,2.6774193548387095
2026-02-01,ST005,SKU0076,HOMECARE,2.466666666666667
2026-02-02,ST005,SKU0076,HOMECARE,2.1333333333333333
2026-02-03,ST005,SKU0076,HOMECARE,2.533333333333333
2026-02-04,ST005,SKU0076,HOMECARE,2.6
2026-02-05,ST005,SKU0076,HOMECARE,2.8
2026-02-06,ST005,SKU0076,HOMECARE,2.3225806451612905
2026-02-07,ST005,SKU0076,HOMECARE,2.6774193548387095
2026-02-08,ST005,SKU0076,HOMECARE,2.466666666666667
2026-02-09,ST005,SKU0076,HOMECARE,2.1333333333333333
2026-02-10,ST005,SKU0076,HOMECARE,2.533333333333333
2026-02-11,ST005,SKU0076,HOMECARE,2.6
2026-02-12,ST005,SKU0076,HOMECARE,2.8
2026-02-13,ST005,SKU0076,HOMECARE,2.3225806451612905
2026-02-14,ST005,SKU0076,HOMECARE,2.6774193548387095
2026-02-15,ST005,SKU0076,HOMECARE,2.466666666666667
2026-02-16,ST005,SKU0076,HOMECARE,2.1333333333333333
2026-02-17,ST005,SKU0076,HOMECARE,2.533333333333333
2026-02-18,ST005,SKU0076,HOMECARE,2.6
2026-02-19,ST005,SKU0076,HOMECARE,2.8
2026-02-20,ST005,SKU0076,HOMECARE,2.3225806451612905
2026-02-21,ST005,SKU0076,HOMECARE,2.6774193548387095
2026-02-22,ST005,SKU0076,HOMECARE,2.466666666666667
2026-02-23,ST005,SKU0076,HOMECARE,2.1333333333333333
2026-02-24,ST005,SKU0076,HOMECARE,2.533333333333333
2026-02-25,ST005,SKU0076,HOMECARE,2.6
2026-02-26,ST005,SKU0076,HOMECARE,2.8
2026-02-27,ST005,SKU0076,HOMECARE,2.3225806451612905
